UF,Cód_IBGE,Ano,Setor,Valor,Variável
Roraima,14,2010,B Indústrias extrativas,2.0,Número de unidades locais
Roraima,14,2010,C Indústrias de transformação,88.0,Número de unidades locais
Roraima,14,2010,10 Fabricação de produtos alimentícios,26.0,Número de unidades locais
Roraima,14,2010,20 Fabricação de produtos químicos,1.0,Número de unidades locais
Roraima,14,2010,24 Metalurgia,,Número de unidades locais
Roraima,14,2010,"29 Fabricação de veículos automotores, reboques e carrocerias",,Número de unidades locais
Roraima,14,2011,Total,121.0,Número de unidades locais
Roraima,14,2011,B Indústrias extrativas,3.0,Número de unidades locais
Roraima,14,2011,C Indústrias de transformação,118.0,Número de unidades locais
Roraima,14,2011,10 Fabricação de produtos alimentícios,32.0,Número de unidades locais
Roraima,14,2011,20 Fabricação de produtos químicos,1.0,Número de unidades locais
Roraima,14,2011,24 Metalurgia,,Número de unidades locais
Roraima,14,2011,"29 Fabricação de veículos automotores, reboques e carrocerias",2.0,Número de unidades locais
Roraima,14,2012,Total,100.0,Número de unidades locais
Roraima,14,2012,B Indústrias extrativas,3.0,Número de unidades locais
Roraima,14,2012,C Indústrias de transformação,97.0,Número de unidades locais
Roraima,14,2012,10 Fabricação de produtos alimentícios,29.0,Número de unidades locais
Roraima,14,2012,20 Fabricação de produtos químicos,1.0,Número de unidades locais
Roraima,14,2012,24 Metalurgia,,Número de unidades locais
Roraima,14,2012,"29 Fabricação de veículos automotores, reboques e carrocerias",1.0,Número de unidades locais
Roraima,14,2013,Total,124.0,Número de unidades locais
Roraima,14,2013,B Indústrias extrativas,5.0,Número de unidades locais
Roraima,14,2013,C Indústrias de transformação,119.0,Número de unidades locais
Roraima,14,2013,10 Fabricação de produtos alimentícios,30.0,Número de unidades locais
Roraima,14,2013,20 Fabricação de produtos químicos,2.0,Número de unidades locais
Roraima,14,2013,24 Metalurgia,1.0,Número de unidades locais
Roraima,14,2013,"29 Fabricação de veículos automotores, reboques e carrocerias",3.0,Número de unidades locais
Roraima,14,2014,Total,141.0,Número de unidades locais
Roraima,14,2014,B Indústrias extrativas,3.0,Número de unidades locais
Roraima,14,2014,C Indústrias de transformação,138.0,Número de unidades locais
Roraima,14,2014,10 Fabricação de produtos alimentícios,39.0,Número de unidades locais
Roraima,14,2014,20 Fabricação de produtos químicos,2.0,Número de unidades locais
Roraima,14,2014,24 Metalurgia,1.0,Número de unidades locais
Roraima,14,2014,"29 Fabricação de veículos automotores, reboques e carrocerias",3.0,Número de unidades locais
Roraima,14,2015,Total,141.0,Número de unidades locais
Roraima,14,2015,B Indústrias extrativas,6.0,Número de unidades locais
Roraima,14,2015,C Indústrias de transformação,135.0,Número de unidades locais
Roraima,14,2015,10 Fabricação de produtos alimentícios,43.0,Número de unidades locais
Roraima,14,2015,20 Fabricação de produtos químicos,3.0,Número de unidades locais
Roraima,14,2015,24 Metalurgia,1.0,Número de unidades locais
Roraima,14,2015,"29 Fabricação de veículos automotores, reboques e carrocerias",2.0,Número de unidades locais
Roraima,14,2016,Total,155.0,Número de unidades locais
Roraima,14,2016,B Indústrias extrativas,6.0,Número de unidades locais
Roraima,14,2016,C Indústrias de transformação,149.0,Número de unidades locais
Roraima,14,2016,10 Fabricação de produtos alimentícios,50.0,Número de unidades locais
Roraima,14,2016,20 Fabricação de produtos químicos,2.0,Número de unidades locais
Roraima,14,2016,24 Metalurgia,1.0,Número de unidades locais
Roraima,14,2016,"29 Fabricação de veículos automotores, reboques e carrocerias",2.0,Número de unidades locais
Roraima,14,2017,Total,135.0,Número de unidades locais
Roraima,14,2017,B Indústrias extrativas,9.0,Número de unidades locais
Roraima,14,2017,C Indústrias de transformação,126.0,Número de unidades locais
Roraima,14,2017,10 Fabricação de produtos alimentícios,42.0,Número de unidades locais
Roraima,14,2017,20 Fabricação de produtos químicos,2.0,Número de unidades locais
Roraima,14,2017,24 Metalurgia,1.0,Número de unidades locais
Roraima,14,2017,"29 Fabricação de veículos automotores, reboques e carrocerias",2.0,Número de unidades locais
Roraima,14,2018,Total,141.0,Número de unidades locais
Roraima,14,2018,B Indústrias extrativas,5.0,Número de unidades locais
Roraima,14,2018,C Indústrias de transformação,136.0,Número de unidades locais
Roraima,14,2018,10 Fabricação de produtos alimentícios,45.0,Número de unidades locais
Roraima,14,2018,20 Fabricação de produtos químicos,1.0,Número de unidades locais
Roraima,14,2018,24 Metalurgia,,Número de unidades locais
Roraima,14,2018,"29 Fabricação de veículos automotores, reboques e carrocerias",,Número de unidades locais
Roraima,14,2019,Total,133.0,Número de unidades locais
Roraima,14,2019,B Indústrias extrativas,4.0,Número de unidades locais
Roraima,14,2019,C Indústrias de transformação,129.0,Número de unidades locais
Roraima,14,2019,10 Fabricação de produtos alimentícios,58.0,Número de unidades locais
Roraima,14,2019,20 Fabricação de produtos químicos,,Número de unidades locais
Roraima,14,2019,24 Metalurgia,1.0,Número de unidades locais
Roraima,14,2019,"29 Fabricação de veículos automotores, reboques e carrocerias",,Número de unidades locais
Roraima,14,2020,Total,146.0,Número de unidades locais
Roraima,14,2020,B Indústrias extrativas,4.0,Número de unidades locais
Roraima,14,2020,C Indústrias de transformação,142.0,Número de unidades locais
Roraima,14,2020,10 Fabricação de produtos alimentícios,52.0,Número de unidades locais
Roraima,14,2020,20 Fabricação de produtos químicos,1.0,Número de unidades locais
Roraima,14,2020,24 Metalurgia,1.0,Número de unidades locais
Roraima,14,2020,"29 Fabricação de veículos automotores, reboques e carrocerias",,Número de unidades locais
Roraima,14,2021,Total,121.0,Número de unidades locais
Roraima,14,2021,B Indústrias extrativas,4.0,Número de unidades locais
Roraima,14,2021,C Indústrias de transformação,117.0,Número de unidades locais
Roraima,14,2021,10 Fabricação de produtos alimentícios,38.0,Número de unidades locais
Roraima,14,2021,20 Fabricação de produtos químicos,2.0,Número de unidades locais
Roraima,14,2021,24 Metalurgia,,Número de unidades locais
Roraima,14,2021,"29 Fabricação de veículos automotores, reboques e carrocerias",,Número de unidades locais
Roraima,14,2022,Total,140.0,Número de unidades locais
Roraima,14,2022,B Indústrias extrativas,6.0,Número de unidades locais
Roraima,14,2022,C Indústrias de transformação,134.0,Número de unidades locais
Roraima,14,2022,10 Fabricação de produtos alimentícios,59.0,Número de unidades locais
Roraima,14,2022,20 Fabricação de produtos químicos,2.0,Número de unidades locais
Roraima,14,2022,24 Metalurgia,,Número de unidades locais
Roraima,14,2022,"29 Fabricação de veículos automotores, reboques e carrocerias",,Número de unidades locais
Roraima,14,2023,Total,146.0,Número de unidades locais
Roraima,14,2023,B Indústrias extrativas,6.0,Número de unidades locais
Roraima,14,2023,C Indústrias de transformação,140.0,Número de unidades locais
Roraima,14,2023,10 Fabricação de produtos alimentícios,38.0,Número de unidades locais
Roraima,14,2023,20 Fabricação de produtos químicos,2.0,Número de unidades locais
Roraima,14,2023,24 Metalurgia,,Número de unidades locais
Roraima,14,2023,"29 Fabricação de veículos automotores, reboques e carrocerias",,Número de unidades locais
Pará,15,2007,Total,2175.0,Número de unidades locais
Pará,15,2007,B Indústrias extrativas,40.0,Número de unidades locais
Pará,15,2007,C Indústrias de transformação,2135.0,Número de unidades locais
Pará,15,2007,10 Fabricação de produtos alimentícios,460.0,Número de unidades locais
Pará,15,2007,20 Fabricação de produtos químicos,72.0,Número de unidades locais
Pará,15,2007,24 Metalurgia,30.0,Número de unidades locais
Pará,15,2007,"29 Fabricação de veículos automotores, reboques e carrocerias",26.0,Número de unidades locais
Pará,15,2008,Total,2378.0,Número de unidades locais
Pará,15,2008,B Indústrias extrativas,46.0,Número de unidades locais
Pará,15,2008,C Indústrias de transformação,2332.0,Número de unidades locais
Pará,15,2008,10 Fabricação de produtos alimentícios,759.0,Número de unidades locais
Pará,15,2008,20 Fabricação de produtos químicos,35.0,Número de unidades locais
Pará,15,2008,24 Metalurgia,40.0,Número de unidades locais
Pará,15,2008,"29 Fabricação de veículos automotores, reboques e carrocerias",38.0,Número de unidades locais
Pará,15,2009,Total,2021.0,Número de unidades locais
Pará,15,2009,B Indústrias extrativas,45.0,Número de unidades locais
Pará,15,2009,C Indústrias de transformação,1977.0,Número de unidades locais
Pará,15,2009,10 Fabricação de produtos alimentícios,495.0,Número de unidades locais
Pará,15,2009,20 Fabricação de produtos químicos,61.0,Número de unidades locais
Pará,15,2009,24 Metalurgia,27.0,Número de unidades locais
Pará,15,2009,"29 Fabricação de veículos automotores, reboques e carrocerias",37.0,Número de unidades locais
Pará,15,2010,Total,2039.0,Número de unidades locais
Pará,15,2010,B Indústrias extrativas,53.0,Número de unidades locais
Pará,15,2010,C Indústrias de transformação,1986.0,Número de unidades locais
Pará,15,2010,10 Fabricação de produtos alimentícios,519.0,Número de unidades locais
Pará,15,2010,20 Fabricação de produtos químicos,52.0,Número de unidades locais
Pará,15,2010,24 Metalurgia,19.0,Número de unidades locais
Pará,15,2010,"29 Fabricação de veículos automotores, reboques e carrocerias",34.0,Número de unidades locais
Pará,15,2011,Total,2110.0,Número de unidades locais
Pará,15,2011,B Indústrias extrativas,69.0,Número de unidades locais
Pará,15,2011,C Indústrias de transformação,2041.0,Número de unidades locais
Pará,15,2011,10 Fabricação de produtos alimentícios,455.0,Número de unidades locais
Pará,15,2011,20 Fabricação de produtos químicos,52.0,Número de unidades locais
Pará,15,2011,24 Metalurgia,19.0,Número de unidades locais
Pará,15,2011,"29 Fabricação de veículos automotores, reboques e carrocerias",27.0,Número de unidades locais
Pará,15,2012,Total,2022.0,Número de unidades locais
Pará,15,2012,B Indústrias extrativas,63.0,Número de unidades locais
Pará,15,2012,C Indústrias de transformação,1959.0,Número de unidades locais
Pará,15,2012,10 Fabricação de produtos alimentícios,355.0,Número de unidades locais
Pará,15,2012,20 Fabricação de produtos químicos,52.0,Número de unidades locais
Pará,15,2012,24 Metalurgia,23.0,Número de unidades locais
Pará,15,2012,"29 Fabricação de veículos automotores, reboques e carrocerias",31.0,Número de unidades locais
Pará,15,2013,Total,2197.0,Número de unidades locais
Pará,15,2013,B Indústrias extrativas,68.0,Número de unidades locais
Pará,15,2013,C Indústrias de transformação,2129.0,Número de unidades locais
Pará,15,2013,10 Fabricação de produtos alimentícios,449.0,Número de unidades locais
Pará,15,2013,20 Fabricação de produtos químicos,64.0,Número de unidades locais
Pará,15,2013,24 Metalurgia,25.0,Número de unidades locais
Pará,15,2013,"29 Fabricação de veículos automotores, reboques e carrocerias",44.0,Número de unidades locais
Pará,15,2014,Total,2346.0,Número de unidades locais
Pará,15,2014,B Indústrias extrativas,83.0,Número de unidades locais
Pará,15,2014,C Indústrias de transformação,2263.0,Número de unidades locais
Pará,15,2014,10 Fabricação de produtos alimentícios,558.0,Número de unidades locais
Pará,15,2014,20 Fabricação de produtos químicos,64.0,Número de unidades locais
Pará,15,2014,24 Metalurgia,27.0,Número de unidades locais
Pará,15,2014,"29 Fabricação de veículos automotores, reboques e carrocerias",47.0,Número de unidades locais
Pará,15,2015,Total,2233.0,Número de unidades locais
Pará,15,2015,B Indústrias extrativas,68.0,Número de unidades locais
Pará,15,2015,C Indústrias de transformação,2165.0,Número de unidades locais
Pará,15,2015,10 Fabricação de produtos alimentícios,586.0,Número de unidades locais
Pará,15,2015,20 Fabricação de produtos químicos,58.0,Número de unidades locais
Pará,15,2015,24 Metalurgia,25.0,Número de unidades locais
Pará,15,2015,"29 Fabricação de veículos automotores, reboques e carrocerias",40.0,Número de unidades locais
Pará,15,2016,Total,1968.0,Número de unidades locais
Pará,15,2016,B Indústrias extrativas,74.0,Número de unidades locais
Pará,15,2016,C Indústrias de transformação,1894.0,Número de unidades locais
Pará,15,2016,10 Fabricação de produtos alimentícios,601.0,Número de unidades locais
Pará,15,2016,20 Fabricação de produtos químicos,60.0,Número de unidades locais
Pará,15,2016,24 Metalurgia,23.0,Número de unidades locais
Pará,15,2016,"29 Fabricação de veículos automotores, reboques e carrocerias",44.0,Número de unidades locais
Pará,15,2017,Total,1997.0,Número de unidades locais
Pará,15,2017,B Indústrias extrativas,84.0,Número de unidades locais
Pará,15,2017,C Indústrias de transformação,1913.0,Número de unidades locais
Pará,15,2017,10 Fabricação de produtos alimentícios,620.0,Número de unidades locais
Pará,15,2017,20 Fabricação de produtos químicos,53.0,Número de unidades locais
Pará,15,2017,24 Metalurgia,18.0,Número de unidades locais
Pará,15,2017,"29 Fabricação de veículos automotores, reboques e carrocerias",31.0,Número de unidades locais
Pará,15,2018,Total,1929.0,Número de unidades locais
Pará,15,2018,B Indústrias extrativas,67.0,Número de unidades locais
Pará,15,2018,C Indústrias de transformação,1862.0,Número de unidades locais
Pará,15,2018,10 Fabricação de produtos alimentícios,567.0,Número de unidades locais
Pará,15,2018,20 Fabricação de produtos químicos,55.0,Número de unidades locais
Pará,15,2018,24 Metalurgia,15.0,Número de unidades locais
Pará,15,2018,"29 Fabricação de veículos automotores, reboques e carrocerias",29.0,Número de unidades locais
Pará,15,2019,Total,1376.0,Número de unidades locais
Pará,15,2019,B Indústrias extrativas,69.0,Número de unidades locais
Pará,15,2019,C Indústrias de transformação,1307.0,Número de unidades locais
